row_id,F_3_0,F_3_1,F_3_2,F_3_3,F_3_4,F_3_5,F_3_6,F_3_7,F_3_8,F_3_9,F_3_10,F_3_11,F_3_12,F_3_13,F_3_14,F_3_15,F_3_16,F_3_17,F_3_18,F_3_19,F_3_20,F_3_21,F_3_22,F_3_23,F_3_24
16034,1.377868,0.873077,-2.075797,-1.204639,-0.067084,-0.393741,1.127886,0.465145,2.187595,-0.269089,0.54859,-1.500587,-0.94738,-1.359119,-1.88022,0.022035,-2.158588,-0.403199,0.317366,0.730781,-0.584082,0.608169,1.116213,0.875113,-0.803795
16036,0.066424,1.244825,-1.552204,0.44999,-1.143069,1.840855,-0.545582,1.69128,1.124251,-0.618407,-0.769382,0.454242,0.600539,0.472531,0.939593,-1.80348,0.984576,-0.270152,1.074591,-0.851924,-0.641199,-0.312683,-0.962365,0.117548,-0.146166
16038,0.553834,1.925341,0.028127,0.642002,0.279498,0.603066,-0.352396,-0.614946,0.141047,0.110764,0.282312,0.056303697095146175,0.689359,-1.989661,0.351529,1.09015,-0.614827,0.823352,-0.781932,-0.019354,0.639737,-0.498214,0.03476016480385545,1.394439,-0.011904
16039,1.751947,-0.710921,0.078993,0.136576,0.373858,-0.299291,-1.347459,-0.029414148056641776,0.77819,-0.252928,0.060945,-0.147322,-1.404468,-0.235424,-0.163794,-0.327771,-0.022721871626314696,-0.11197,-0.380889,-0.349864,-0.895517,0.169771,0.872081,-0.293921,0.869842
16040,0.827735,-0.064023,0.614079,1.135951,-0.234836,0.934468,0.34847,0.151374,1.429554,-0.040052,0.969539,0.50103,-0.313722,-0.982522,0.238924,1.586381,-0.768781,-0.597126,-0.071,-0.043304,1.508397,-0.038495,1.345324,0.123616,0.31879
16041,0.299578,1.158631,0.837802,-0.200266,-0.982684,-0.509548,0.131161,0.87361,0.0036925863494651073,0.362639,-1.290591,-1.855783,-0.205333,-0.688007,-0.386433,-0.33991,-0.178115,-0.740485,0.642121,-0.438127,0.852948,-0.473393,0.425782,0.402599,0.88684
16044,-2.10904,0.082248,2.226028,0.367337,0.129459,-0.555516,-1.375045,0.138624,-0.789129,0.156043,0.290578,0.567924,0.266191,-0.179404,-0.340784,-0.080102,0.011786,-0.726005,-0.904182,0.720964,-0.168506,-0.429124,-0.354322,-0.361179,-0.040325
16051,0.394725,0.377333,0.320228,-0.931746,0.00912,0.010911,-0.342186,-0.915842,1.173779,-0.0586,-0.363603,1.777324,-1.278601,-0.732257,-0.043126,1.161057,-1.409669,-0.838485,-1.115452,1.036171,1.180707,1.170906,-0.075405,-2.660909,1.688482
16053,0.184699,-1.436204,-1.490786,-0.475772,-0.65061,1.259728,-0.279928,-1.25618,0.694351,-2.892043,0.231696,0.697758,0.384597,-0.68409,-0.477115,-0.792672,-0.510611,-0.645516,2.136998,-0.462389,0.445144,0.480007,-0.040319,-1.170356,0.354451
16055,-0.088193,0.934345,-0.616521,-1.009345,-1.110706,-0.66673,0.117675,-0.416794,1.792354,0.287583,-0.521702,-0.546797,-0.595917,0.828313,0.578804,-0.159839,-0.668744,0.554929,0.409464,0.31785,-0.846912,-1.323867,0.358285,-1.175723,-0.758567
16058,1.32964,-0.676129,0.672459,-0.905093,2.029446,-0.42724,0.207458,0.809627,1.355876,-0.807466,-0.693712,0.224498,0.400701,0.642444,1.152879,-0.048384,1.775098,0.3765,1.681016,1.305702,-0.393247,-0.361109,-0.635748,2.679477,-0.787514
16059,0.849763,0.095327,-0.033931,-0.05354729618894864,-0.938467,0.368967,0.672436,0.129063,1.407577,1.136324,-0.213039,0.26112,0.757379,0.032874,-2.42148,0.679497,-0.926026,0.846314,1.438601,-1.487421,-1.354869,-0.388848,-0.594452,0.256101,-0.668576
16060,-0.269482,2.373984,-1.096654,-1.754746,0.029753,2.281684,-1.467158,0.752376,2.280355,-0.438528,0.80856,1.23511,0.42897,-0.237453,-0.510938,-0.325223,-0.515319,-1.413074,1.347185,0.219492,-1.122867,0.050344,0.41097,-0.166528,-0.810621
16062,-1.112914,-0.649411,-0.764529,-0.004702,0.651052,-0.716544,0.890273,0.010363,0.51621,-1.138112,1.121676,-0.146306,0.383877,1.463874,1.127368,-0.588303,-1.382156,-0.706635,0.061007,0.903344,1.23412,-1.086883,0.493983,0.590097,0.332458
16068,0.315144,-0.363754,0.276225,-1.88615,-0.640733,-0.293164,0.209508,1.536396,-1.101523,0.576569,0.522282,-0.246935,-0.911803,-1.199941,-1.109846,-0.403266,0.191175,0.112051,-0.488919,-0.089928,1.293202,-0.50404,-0.835206,-0.290095,-0.950138
16070,1.269797,-0.554733,0.376727,1.111469,-0.329156,0.764026,0.16532,0.112378,0.293563,0.098137,-0.02107069840468913,0.304592,0.813679,1.017608,0.270483,0.903269,-2.56682,1.73903,-0.575964,-0.490729,2.022175,0.338215,0.053485954513705705,-0.373539,0.648102
16073,-0.324871,-1.50927,1.442156,0.394692,0.703059,1.27648,-1.289394,-2.0749,-0.280952,-0.804777,-0.017593,-2.011591,0.173605,0.453742,-0.566721,0.642878,0.227768,-0.311282,-0.271826,-0.705844,-0.205793,-0.635389,0.688229,0.830068,0.02374
16074,0.800272,-1.160026,-0.11149,0.41683,1.24981,0.964268,-0.257387,-0.068431,-0.585232,0.578755,2.068867,-0.290569,-2.356562,0.368771,-1.066837,0.756279,0.752795,1.238319,2.561712,0.171233,1.063095,0.677325,1.080515,-0.79968,-1.64542
16076,-0.086321,-0.05443,0.451828,-1.197791,0.609464,-0.614135,-1.152504,-0.36719,-0.146294,-0.404855,-1.322757,-0.830276,2.123647,-1.580842,1.189662,1.375993,-0.457862,0.079929,-0.576994,-0.815931,-0.802879,-0.809302,-0.304631,-1.061414,-1.39204
16077,1.125911,0.567186,-1.275452,0.420648,0.016779,-0.357865,-0.028305,-2.665283,2.137043,-2.040524,0.168591,-1.422649,-2.900749,-2.206652,0.777481,-0.177831,-0.532626,-0.457945,-0.537665,0.259392,0.556062,0.140487,0.389932,-0.024012,1.178679
16078,-0.056403686127259836,1.915236,0.281508,-0.904186,1.045137,0.717683,-2.719001,3.008181,-1.210133,-1.568469,0.31196,-0.250096,0.395749,0.770857,0.212791,0.961154,-1.627602,1.862459,-0.380624,-0.55231,1.125603,0.191004,0.647355,0.470783,-1.083515
16083,-0.172757,-1.173001,1.68573,-0.052095,0.70474,0.387968,-2.17824,0.198211,-0.088956,0.166552,1.651315,0.260983,0.811612,-0.486295,-0.077273,-0.664033,-1.385173,0.606761,1.231891,0.66762,2.064066,0.724203,2.553125,1.51416,-0.314893
16084,-0.866705,-0.423696,-0.244181,0.133194,0.417986,-0.315691,0.310172,1.427573,0.701721,-2.306324,0.690273,1.805394,-1.056693,-0.117961,-0.054869,-0.393938,-0.983535,0.14567,-0.734641,1.100875,-0.829583,1.10213,0.780414,2.963825,0.600171
16085,-0.968951,-1.1255,1.17917,0.03077932876353109,-0.762973,1.327103,-2.401249,-0.75394,0.632304,1.115234,1.175741,0.026513,-0.293843,-0.175878,-2.144598,1.25782,0.423893,0.436705,0.210693,-1.535244,-1.337859,-0.10642,0.62991,-0.415728,-0.601409
16086,-0.454641,0.521072,-1.457205,0.21225,0.155279,0.300327,-1.617705,0.422589,1.878131,1.005341,-0.181985,0.022304,-0.566681,-0.09783,-0.023422,0.557497,0.026109,-0.033987,0.821591,-0.741674,0.006602,0.481929,0.014655,-0.166687,1.306661
16087,0.523682,2.436207,0.769365,0.607679,-1.389584,0.299952,-1.161604,0.041547,-0.693366,0.082558,0.121544,-0.077528,0.239575,0.047076,0.684608,0.086546,-0.907234,0.910057,0.250994,0.212581,0.432426,0.263812,-0.260909,2.417362,-1.013156
16090,-2.03308,1.614262,-0.218948,0.811313,-0.780803,-0.963911,-0.713491,0.290393,1.772595,-1.072366,-2.089715,-0.722168,0.044714,-0.196423,-0.623356,0.450076,-1.20969,1.46807,1.165233,-0.279364,0.296476,0.180398,0.177978,-0.080925,1.80728
16093,-0.236219,0.399641,-0.234476,0.886054,-0.033407,0.019286961613091676,1.243153,0.184928,-0.760497,0.424023,2.061323,0.002675008115137694,0.894978,0.539249,-0.480722,-0.019974,0.630711,-0.945261,0.405709,-0.047735,0.581727,-1.019052,0.626073,0.917404,-0.561489
16094,-0.188612,-0.233669,-0.680388,-0.770122,-0.219613,-1.103246,0.354339,-0.747482,0.203478,0.745148,0.758055,1.197474,1.511375,-0.32815,-0.716781,0.887743,0.168627,0.58616,-0.390667,0.349095,-0.051836,-0.640872,1.083347,0.11249,-0.07795974777778872
16095,-1.489485,0.160385,-0.771779,0.708171,0.452538,-0.270659,0.058503,0.724455,0.886195,-2.353362,1.179281,-0.821606,-1.808152,-0.290981,-1.063931,1.04423,0.929361,0.830546,-0.032131,0.317565,-1.607031,-0.889136,-0.565636,1.324379,-1.065816
16100,0.631043,-0.109587,-0.860231,-1.871028,1.064089,-0.954729,0.687579,0.969039,-0.361243,1.297429,0.494817,0.173697,0.270984,0.123775,-1.770186,-0.884348,1.373037,0.555697,0.947863,0.111791,0.098393,0.480707,-1.177051,-0.27479,-1.151322
16117,2.144829,-1.519544,-0.499587,-0.610772,-0.324513,-0.646819,-1.089099,-0.07368378363337377,0.102269,0.043238,0.128127,1.248853,-0.700544,-0.446015,2.205848,0.756648,-1.869709,1.223546,-0.121845,0.163323,0.304775,1.031069,0.146577,-0.132786,0.703082
16122,-0.793104,-2.952375,0.076733,-0.582767,-0.238933,-0.262269,0.915288,1.307057,1.185175,0.809194,-0.595283,-0.10195,-0.109063,-0.116502,0.685812,-1.409474,-0.861847,1.115065,-1.344885,-0.748821,1.614358,-0.188794,-0.010894,1.707528,-0.07349092665326931
16123,1.525091,0.582123,-0.490598,0.074177,1.363869,0.705555,0.111586,1.553527,0.680678,0.59731,-0.991618,0.486405,0.208911,-0.039863,0.022133,-1.959008,1.600807,-1.556655,0.525844,0.818796,0.028522608408148124,0.057571,0.537993,-0.636372,0.478986
16124,-1.062786,0.306934,2.030992,-1.661506,1.656986,-0.821434,-0.237652,-0.855744,-1.625045,0.758817,-1.601497,-1.185418,1.356512,0.027748516497540027,-0.832578,1.201215,1.099622,-0.308147,0.553966,-0.302597,0.098121,0.799138,-0.395814,0.668583,1.6715
16126,1.535562,0.272294,1.020867,-1.231986,-0.629574,0.561209,0.503464,-1.331282,0.730052,0.094927,0.654388,-1.35406,-0.029109,-0.172094,-0.313484,0.552284,0.540447,0.396115,-0.404603,-1.071232,-0.849082,1.084776,-1.036641,0.153112,-0.921244
16128,1.049748,-1.855193,-1.284934,0.905729,0.82886,-1.253551,0.594204,0.788645,0.064166,0.836269,0.046958,0.69603,-0.954428,-1.887738,0.371795,0.614341,-1.19549,1.643035,-0.310822,0.52469,-0.394496,0.033722,0.018289020787740206,1.367466,-0.314032
16129,0.045842,-0.63671,0.840562,0.595824,-1.375655,-0.195292,-1.437833,0.96771,0.351507,-0.02220132529028218,-2.030755,-0.881963,0.116571,0.758813,0.580231,1.282988,0.273987,0.489196,1.357973,-1.032189,1.281025,0.574442,1.903782,0.09158,0.123942
16141,-1.168952,0.679235,0.298422,-0.398944,-0.703671,0.00037,-0.439541,0.378892,-0.883791,-0.181874,-0.596338,0.577121,0.013822,-0.629457,-0.276339,-0.30389,-1.094163,0.338494,0.403914,0.034586,0.0152,-0.11084,-1.885998,-1.00989,0.34126
16142,-0.117015,-2.355226,2.36333,-1.038872,0.426552,-0.298785,-0.187566,-1.402012,-0.034344,-1.187045,0.313976,-1.499846,-0.111027,-1.008342,0.257004,1.124899,-0.009056,2.183021,-0.828114,-0.123864,-0.082151,0.7652,1.077899,-1.290131,0.840441
16147,-3.01924,-0.096528,-1.356985,0.322517,-0.212922,1.710547,-0.945998,-1.69846,-0.538289,0.670353,-2.244187,-0.676059,-0.686946,0.133123,0.669803,0.963684,-0.524088,-0.143375,-1.455928,-0.281826,-0.129884,-2.213461,-0.60915,-2.62301,-0.940769
16148,-1.886469,1.585235,-0.480525,0.999866,0.276066,-0.910734,1.668265,2.537814,1.729268,0.909247,-0.409137,0.405823,-0.217849,0.474129,-0.639311,-1.31695,0.311432,-1.452684,0.074013,-0.162322,0.666294,0.794832,1.243257,-0.103924,0.173279
16154,0.838264,0.4721,-0.82091,0.26883,0.624784,0.136949,-2.056399,-0.887867,-0.471006,-1.076167,2.218129,-1.090899,-0.085889,0.109761,0.120943,0.31002,-0.669725,-0.096028,-0.625198,-4.950412,1.333781,-1.182684,-0.331619,-2.082912,-1.263037
16155,-0.324747,1.220743,-2.496494,0.192882,-0.815631,-1.22732,0.481205,-0.233734,0.126804,1.314602,0.405788,0.298708,0.179096,-0.23479,2.100278,-0.294776,2.373346,-0.375132,-1.824926,-0.469789,1.351471,0.070909,-3.174947,0.034411,-1.12201
16158,-0.450302,-0.208939,-0.250371,-0.275516,0.070773,-0.20761,0.075173,1.205717,1.08055,0.171612,2.88157,-1.246504,-0.411567,-0.078973,0.303853,-1.156531,1.0462,1.37938,-0.801621,-0.094018,-0.688206,0.645863,-1.379183,0.505447,0.738255
16159,1.075309,1.041856,0.76012,0.846179,0.239791,1.080582,-1.854445,0.970055,1.074741,0.974227,1.129367,0.826114,-0.682481,2.100798,0.024209,-1.200747,0.202219,0.646449,-0.564091,0.248891,-0.47318,-1.102443,0.998959,0.541816,0.144782
16163,0.297807,0.028689,-1.205136,-1.644757,-0.815114,0.367147,-0.984232,0.295674,1.527042,0.571414,0.21788,0.984688,0.200362,-0.776517,1.080691,0.645267,-0.235018,0.382117,0.40073,-0.310665,-1.348691,0.200834,-1.761034,0.91231,-0.899193
16168,-0.575574,-0.695984,1.808278,0.017205,2.277519,-0.028931,-1.550718,-0.845766,0.871867,-0.395356,-3.027458,1.353145,0.214707,-0.270455,0.364646,-0.040436,0.22894,-0.002143595350483856,-0.346406,0.118899,-0.314565,-0.396798,-0.29194,-0.508528,-1.814648
16169,-0.675014,-0.434664,1.638267,1.151154,0.818907,-0.951946,0.396888,-0.053732,0.502269,-0.507631,0.010459,1.363838,0.568164,0.206678,-0.916506,1.058918,0.972457,1.139248,0.410976,1.105357,0.292151,-0.967796,1.25965,0.056257,-0.257918
16172,0.855273,1.012673,-1.349577,0.804627,-0.894893,-1.278305,0.655676,-0.866339,1.113761,-0.918789,1.27742,1.204406,-0.8675,3.198697,0.118607,-1.19075,0.210435,1.217994,1.29203,-0.286898,0.329915,0.331945,0.694065,1.63456,0.281352
16174,1.138178,-0.632237,0.553239,2.164455,-0.990455,0.611573,-0.053887,2.022071,-0.959999,0.603956,0.462752,0.119904,-0.594036,-0.78544,1.242045,-1.891907,-1.181518,0.894303,0.822681,-0.710427,0.290845,-0.602617,-0.03334,-1.399705,-0.382252
16178,-0.0007734628917749666,-0.952328,0.387774,-2.169021,1.477758,0.884316,-0.965829,0.661236,1.536572,-0.394494,-0.625314,-1.129835,1.011394,0.316808,1.014551,-0.361303,-0.028234516714863423,0.25534,-0.098622,-0.50392,-1.760722,-0.847872,-0.260156,-1.108393,0.598756
16181,0.345222,-0.922243,0.177551,-0.84906,1.043556,0.006399,0.187923,0.203181,1.194635,0.222584,1.393447,-0.00852,0.822809,0.671983,0.723598,0.590596,-1.502958,0.06420211063594457,-0.090185,0.107444,-1.698067,0.029312,0.605154,-0.762138,-1.98703
16187,0.629607,0.279097,-0.358808,0.211537,0.743425,-0.985586,-1.55076,0.274542,2.344835,1.582509,-0.245722,0.398711,-0.435354,-0.483974,-0.851813,-0.897192,-0.082309,-1.242326,-0.302022,-0.422213,0.123393,-0.034766,0.587834,-1.362597,1.324372
16190,0.300106,-0.480724,-0.959086,-0.538216,0.395084,-1.257404,0.004806,-0.352017,-0.779759,-0.240025,-0.025131567059741317,-0.357538,0.421072,-0.113671,1.101681,1.028944,-2.703431,-0.989902,1.935227,-0.071408,-0.556911,0.967032,0.377911,1.786475,-1.419317
16191,0.58067,0.516712,0.325647,-0.329182,0.287637,0.206597,-0.566107,1.540186,0.255051,0.165214,0.199635,-0.006531,-0.321325,-1.258823,1.005347,0.35422,0.540437,1.469881,0.822637,0.295261,0.909379,0.84613,-0.062019,-0.01985,-0.087924
16192,-0.005051,0.03090793923836102,0.101893,1.506517,1.13799,-2.033893,-0.103371,-0.778545,0.866574,0.903161,0.745902,-1.098896,0.615599,-0.220631,-0.663731,-0.698299,0.450661,0.771326,0.177026,-0.153947,0.36045,0.143496,-0.603768,0.774569,0.194888
16194,0.282751,1.478701,1.749151,0.08444882085746724,-1.222424,-0.369885,0.215298,-1.091198,0.674431,-2.815077,-1.215496,1.364048,-2.654422,0.199513,-1.186464,0.037681,-0.93679,0.953419,-0.47526,0.202611,0.298888,-0.757069,0.31495,0.039032,0.417435
16196,0.917812,0.247317,2.465666,1.75195,2.101242,-1.221558,-0.033818,-1.534813,-1.276269,2.39933,-0.210899,-0.874378,-0.454831,0.250946,-1.405532,1.194359,-0.320496,-0.887226,2.39918,-0.170221,1.129977,-0.941991,0.480882,1.079396,0.364044
16197,1.801677,0.489413,-0.547209,0.574607,0.281376,-2.217354,-0.106239,-0.403803,1.156309,-0.244874,-1.353832,-1.32551,-1.013809,-1.196963,0.579964,1.633624,-0.137379,2.686558,0.45802,-0.492906,-0.421581,-0.35643,-0.131318,-0.034725,1.166327
16201,-1.36478,0.719708,-0.083033,1.39823,0.759878,-0.572853,1.227906,0.303725,0.006042,-0.199657,0.43279,-0.664658,1.885814,-0.082706,-1.280837,-1.149412,-2.08898,-0.781437,-1.049815,-0.524352,-0.534576,0.829147,1.074389,-1.045303,1.797249
16202,0.400207,2.231455,-0.946002,2.125982,0.612194,-0.830754,0.713021,0.004532786562899403,-0.424044,0.158187,0.120497,0.062628,-0.927159,0.104709,-0.238716,-2.254312,0.035531,0.995073,-1.715612,-1.641025,-0.078162,-1.017463,-0.148383,0.25757,2.936631
16203,1.390458,0.657492,0.28427,0.049002,1.086732,0.312901,-0.05422,1.575441,-0.484481,-1.009002,-1.333321,-0.086111,0.064756,2.476801,0.851088,0.140015,-0.111674,-2.406487,0.439652,-0.465771,0.313776,0.421689,-0.056666,0.500102,-0.204613
16206,-0.558496,-0.122829,0.453654,-1.693348,-0.25844,-0.237235,-1.190536,0.891613,-1.087481,0.223907,0.691094,1.184556,-0.019811,0.975841,-2.19539,-0.291034,0.88286,-1.223351,0.092644,0.612156,0.721284,-0.473324,0.722445,0.555728,1.20911
16208,0.893285,-0.536345,0.610373,0.231287,0.987683,0.154353,-1.3072,-0.383748,0.046867,-0.152269,0.700377,0.030178,0.808711,-1.228188,-1.285465,-0.363773,0.131135,-0.953932,0.572901,0.745564,-1.047932,0.417912,-0.587815,-0.902604,-0.226451
16211,0.489648,0.125458,-1.413621,-0.01730161987591292,-0.656125,1.385192,-0.558248,-1.126936,2.001972,0.147376,-1.467238,-1.304757,-2.323825,1.413829,0.147709,-0.117204,0.192184,0.021663,1.259292,0.782554,-0.087566,0.422509,-1.183966,0.278481,-0.692055
16212,-2.137306,-0.312962,-0.722723,1.853587,0.015641,0.602315,-0.531104,-0.05484588331103123,0.403964,-0.117303,-1.345332,1.76074,-0.350568,0.65956,-1.215791,2.238875,-1.259671,-1.315459,-0.365103,0.88411,-0.816744,0.119038,1.898502,-0.082143,-0.350554
16214,1.527391,-0.897881,-0.344363,0.018106,0.345433,-0.92304,0.141541,1.161528,0.398085,-0.119845,-0.954594,1.684909,-0.473393,-0.489331,0.475292,0.949783,0.714096,-1.045011,-0.011473,-0.744385,0.035222,-0.245331,0.307202,2.115204,1.346052
16216,-1.056751,0.209851,0.173361,-2.153886,-0.328431,0.289933,-0.087382,0.206589,1.749112,0.140054,-1.187275,-1.494632,-0.725225,-0.04976,0.523743,-2.283204,-0.359697,0.031055,1.011877,-0.622872,-1.672384,0.231439,-0.287007,-0.740775,-0.39178
16222,-0.483322,-0.55093,-0.413084,0.328351,0.521311,-0.185758,-0.376556,1.106828,1.356076,-1.281196,0.260402,1.461178,0.693105,0.213489,0.657059,0.753785,-1.533961,0.446946,1.361058,-0.946488,0.575949,-0.202697,-0.434845,0.799783,1.109058
16226,-1.250494,0.210383,-1.425036,0.064932,0.253304,-0.432603,0.486125,0.821553,-1.658337,-0.73822,-1.365604,0.656989,-0.487194,0.022756081085477643,-1.072972,-0.400126,0.174983,1.591355,0.161293,-0.878866,-1.284852,0.656635,-1.960943,-0.39052,-1.104437
16227,-0.234807,0.189686,-0.137072,0.094946,-0.944509,-1.046422,0.898061,-0.449366,0.430678,-0.666875,0.050308,0.601652,2.285494,-0.719539,-1.221525,-0.434617,-0.609475,-0.96103,-0.831058,-0.083619,-1.362661,0.422077,-0.55716,0.968177,0.686403
16229,-0.58058,0.217174,1.714684,-0.466752,-0.211657,-1.008685,-2.146147,-1.008305,-0.411569,-0.145453,0.090075,0.88283,-0.684022,0.326413,0.144932,0.778642,-0.417983,0.450778,-1.317586,0.913515,-0.893387,0.166485,-0.030864,-1.217175,0.805182
16230,0.447677,0.046509,0.755922,0.106172,-0.087348,-1.561355,0.464458,-0.430934,-0.162577,0.791775,0.568118,0.123014,1.280884,-1.82724,2.112262,1.287452,0.185654,0.311283,0.297351,0.12354,-1.30053,1.228596,-0.405149,1.193854,-1.042609
16233,0.451366,0.74789,1.149112,0.02564,-0.386452,-0.103373,0.632984,-1.111089,-0.295845,-1.920901,-0.163984,-0.13777,-2.036551,-1.293438,-0.193373,0.082672,0.381532,-1.049783,1.097943,-0.405769,-0.027874,0.53502,0.778093,0.766808,0.092423
16244,-0.670064,1.96976,0.714827,0.578831,0.883556,-0.235115,1.151059,-2.452493,-0.827305,-0.451682,-0.771058,-1.133012,-0.340432,-0.348763,-0.280189,0.764725,-0.031082,-1.820743,0.131223,-0.25139,0.458756,0.137505,0.188244,0.578839,0.275969
16247,-0.31057,0.087112,-0.031984,-2.160704,0.132404,-1.947323,-0.593124,0.457589,0.353915,-0.628396,0.940741,-0.186489,-0.639232,0.687549,0.977947,-1.885697,0.722798,-1.355039,0.391408,0.900707,1.104256,-0.926842,-0.104694,-0.70058,-1.145987
16249,-0.987173,-0.717024,0.563861,0.046523,-0.838149,-1.697522,1.23867,2.024455,-0.469561,1.285875,0.361328,1.187421,-0.270184,-1.409663,0.676436,-0.625502,-1.866004,2.003974,-1.122306,-0.70945,-1.11685,0.921629,1.190589,-0.534235,2.052172
16259,1.330697,-1.421981,0.08806,-0.708113,0.365692,0.37887,-1.007474,0.195448,0.63518,0.609017,2.141022,-0.022952,1.624331,-0.390975,-0.488343,-0.475867,1.199092,-0.211051,0.553189,-0.706475,2.079736,0.650282,1.574372,-1.640691,0.040469631781996356
16260,0.950994,0.108025,-1.100127,0.268894,1.150442,-0.537736,0.251539,-0.78057,0.894752,-0.026514,0.035742,0.272281,0.939639,-0.508449,-0.769854,1.563327,-1.064538,0.657497,0.364993,0.107812,-0.32867,-0.001775,0.991086,-0.419347,1.150237
16262,1.121719,-1.34393,1.667636,-1.531678,-1.499714,-1.882795,1.588031,0.130671,-0.267936,-1.831092,-0.680199,1.219348,-1.188715,-1.906446,-0.390638,-0.296721,-0.317257,-0.466922,-0.208802,-1.398742,0.129901,-0.105053,-0.216385,-0.776896,0.390226
16264,-1.415473,0.655356,0.380643,-0.344984,-0.222105,-1.397501,0.671547,-0.303435,-0.338182,0.946298,-0.794621,-1.30764,0.499164,0.276385,0.998853,-0.846586,-1.699337,-0.950099,-0.205802,0.099204,-1.279039,0.450587,0.504933,1.798232,-0.041357
16265,-1.057381,-1.258041,0.919392,-0.295394,0.859107,-0.309104,0.940395,0.956481,0.030263035192835727,0.3484,-2.085169,-0.67074,0.438473,1.600085,-0.270487,-0.454817,0.571909,-0.482836,0.700156,0.346318,-1.264388,-0.03332010924543228,1.244441,0.346278,-2.030445
16268,-0.560865,-0.363449,2.130608,-0.64224,0.6192,-1.162746,0.244208,-0.451387,-1.740739,-0.602043,-1.182797,-0.569207,0.397624,-0.257241,-1.974295,1.101732,-1.62729,0.468083,1.858863,-0.043802,0.970307,-0.92571,0.11695,-0.693463,-0.870357
16275,-0.585052,0.89419,-0.579112,0.098449,-1.641437,-0.084603,-0.388667,-0.172042,-0.821345,0.302357,-0.087084,-2.121252,-0.416486,-1.844252,0.007797,0.283981,1.080244,0.169283,-0.47122,-0.174098,-0.909912,0.39687,0.910074,-0.389413,1.550826
16276,0.430081,0.584276,-0.641021,1.290791,-0.328976,-1.157314,1.46876,-1.122535,-2.032966,-0.821255,-1.3383,-1.189532,-0.346401,0.876603,-1.205863,2.580917,-0.090432,-1.878968,1.231057,0.441747,-0.110792,0.362047,1.258146,0.166316,-0.08246
16277,-0.854256,-0.57899,0.784498,0.235056,-0.567117,-0.912173,0.350466,0.650228,0.20925,0.018540260644917594,1.442414,1.792907,0.884367,0.517822,-1.799095,-0.519027,0.264495,-0.29174,-1.582366,0.638119,-1.275945,-0.663081,0.21503,-0.206988,1.574377
16280,-1.034119,-0.529529,-0.317628,0.386577,0.68597,0.04781855678818128,0.355902,-0.830573,-0.425531,1.983348,2.007688,1.547308,-0.222141,-1.224873,-0.49306,3.955645,2.038642,0.83975,-1.448142,1.260445,2.353857,0.316136,-0.848574,1.780751,0.896671
16283,-0.845883,-0.313888,0.91051,-0.681799,-1.063494,-0.136162,0.332511,-0.43014,0.669416,-0.472103,0.230477,-0.808625,-1.850651,1.276746,-0.446488,0.186461,0.345373,-0.399586,-0.34026,0.89914,0.177822,-0.854826,-0.530084,-1.078243,-0.657834
16285,-0.113529,1.276329,0.145085,-0.636053,1.590836,0.771076,0.729007,0.530608,0.563432,0.92913,1.089244,2.155417,0.426958,-1.193409,-0.852162,-1.161443,0.160119,-0.124809,-0.177625,-0.381952,-0.531181,-0.115082,0.4639,0.515769,-0.118012
16292,-1.954578,0.505216,-1.062495,-0.495301,-0.074562,-0.738271,-1.967464,-0.407222,-0.289629,-0.524755,0.119398,0.207052,0.846436,-1.165057,-0.105505,-0.168161,3.039774,0.115067,0.639145,-1.207297,-0.313911,-2.121389,0.375333,-0.020218,0.109944
16293,-0.740744,0.2681,0.007707,-0.602141,-0.384405,1.511963,0.094979,-0.844199,0.567815,0.119688,0.039657,0.700292,0.501379,2.267139,-0.107916,0.257209,1.563204,-0.40526,0.286575,-0.429893,-0.888386,1.134451,1.514572,-0.363617,0.789523
16297,0.773787,0.690841,1.049787,-0.25765,-0.008873174723998501,1.426404,-0.092063,-0.336765,-0.19202,1.696651,0.363768,-0.255103,0.126551,0.920476,0.40069,1.232219,0.16606,0.742878,2.14686,0.645308,0.121876,-0.096296,-0.518493,0.033384,-0.265242
16301,-1.116152,-1.821057,-0.448292,-1.0295,-1.750926,-1.61335,-1.757514,-0.108503,0.069347,1.15722,2.537774,-0.357849,1.30841,0.546278,1.074498,-1.070015,-0.136872,0.399736,1.022411,-0.182665,2.104553,0.484875,-1.311622,0.570059,1.661923
16308,-0.964707,-0.445929,-1.005298,0.148079,0.438266,0.415319,0.602113,-0.644107,-0.218245,1.362076,-0.271955,0.880667,-2.355989,-0.190575,1.233219,1.228301,-1.748224,-0.141382,0.109874,-1.194182,0.429826,-0.903754,-0.545067,-1.027089,-0.498453
16310,-1.872487,-0.392544,-0.541107,-0.784945,1.142665,0.182284,0.327009,-0.309802,1.281735,0.484092,0.588939,-0.491839,-0.217563,-1.124601,1.792605,1.119273,-0.06276325014462285,-0.017689,0.399853,-0.271736,-0.4166,0.04018,0.80093,-0.322848,0.420219
16311,1.71071,0.367267,1.230372,0.566623,-1.32591,0.182679,-1.564106,-0.364792,0.777961,-0.940947,0.94059,0.32575,0.483313,0.425718,0.499992,-1.008223,2.81356,-0.602885,0.430125,0.871231,-0.822236,-0.326826,-0.116134,-0.223018,0.30845
